,BMD,MECHANICS_STIFFNESS,CORT_DTO__C_TH,CORT_DTO__C_TH_SD,CORT_MOM__J,CT_TH_RAD,CT_TH_RAD_STD,CANAL_VOLUME,CANAL_COUNT,CANAL_DENSITY,CANAL_FRACTION,CANAL_PRIMARY,CANAL_THETA_Z,LACUNA_COUNT,LACUNA_VOLUME,LACUNA_DENSITY,LACUNA_FRACTION,LACUNA_ANISOTROPY,LACUNA_OBLATENESS,LACUNA_PRIMARY,LACUNA_PRIMARY_Z,LACUNA_SECONDARY,DISTRIBUTION_AISO,DISTRIBUTION_OBLATENESS,CANAL_VOLUME_CV,CANAL_THETA,CANAL_THETA_CV,CANAL_PCA1,CANAL_PCA1_CV,CANAL_PCA2,CANAL_PCA2_CV,CANAL_PCA3,CANAL_PCA3_CV,FEMALE,ID
903,0.0367,56.272094306999996,0.192664,0.023303,0.123661,92.1450751251,19.6387342531,27388.193339499998,222.0,246.819854845,0.00675994990451,0.7660003709550001,47.7871026754,30648.0,283.93772481599996,36230.3981549,0.0102871768213,0.6839618556679999,-0.338449094211,0.86662181471,0.972570818272,0.581598012421,0.19651363166400002,0.502521400622,1.14636062736,52.4379340655,0.416168506623,217.081829362,0.9170698510969999,66.8726641435,0.782903429271,30.3639515281,0.43889684905500004,1,2404
904,0.0344,51.588279171,0.18226099999999998,0.024081,0.11780499999999999,86.9551590142,20.6477591198,42171.3659546,169.0,208.521370578,0.008793631028020001,0.734925479064,44.3332233233,26769.0,268.192168906,32107.105328099995,0.008610874215219999,0.675549242278,-0.35480948867299994,0.813887413999,0.9987148584209999,0.49226801875299997,0.143986062627,0.461863426205,2.23731952765,48.090672227700004,0.43941131091799995,206.647437485,0.820098865915,64.4065020887,0.721777003116,33.640960772,0.738450316675,0,2405
905,0.037000000000000005,60.879340665,0.182846,0.015612000000000001,0.134661,83.9489535484,15.3025520275,22974.966878299998,224.0,287.210731849,0.0065986570513100005,0.796467041161,49.799404466999995,37260.0,332.069428848,44314.0242669,0.014715332728200001,0.6907391917229999,-0.266212250143,0.8780869021050001,0.9992169664730001,0.5876134291830001,0.524262928929,0.651203908938,2.1930799933099996,55.3166288477,0.41776975318099996,192.04483587200002,1.50119688113,57.8476313239,0.820370696515,29.0781125771,0.7046884109299999,0,2406
906,0.0359,72.587941569,0.189883,0.02845,0.160438,86.6112108733,19.5831780802,47199.700671900006,252.0,284.029756991,0.0134061195119,0.7667210960140001,48.2599128624,34893.0,278.857122185,39518.7071691,0.011020072953600002,0.675133744772,-0.36742860796800003,0.86204053389,0.9977406917589999,0.573058233284,0.33804690908,0.623998003889,1.45990218185,52.696120398400005,0.40422788938,205.58609334599998,1.2622994327700001,62.020532547399995,0.987392071216,30.4506929368,0.655585722901,0,2407
907,0.0376,65.222278407,0.192299,0.019391,0.158446,93.2216187408,17.7688428115,33383.2963064,256.0,275.575619204,0.009199622550729999,0.8376736766930001,50.6197899609,39458.0,323.602426364,41449.4170736,0.0134131319364,0.6930782643019999,-0.337221685716,0.8904740356749999,0.999146996629,0.632735058271,0.5382345495549999,0.712833518569,1.54278208359,55.6844113458,0.395533291633,187.73229441200002,0.7763824040009999,56.791873333299996,0.572781170069,27.7436567582,0.5242954020480001,0,2408
908,0.0345,71.479833282,0.171182,0.015326,0.150449,81.7959808657,16.2980688245,43242.2430797,165.0,233.830167522,0.010111340943399999,0.780380615714,46.424801280100006,35302.0,279.842897315,41483.5203009,0.0116088685118,0.682399410145,-0.317261958824,0.848081707413,0.999432258603,0.497089332813,0.370270619057,0.572164942857,2.82446264509,51.307204818900004,0.447397988931,176.236181478,1.4585856580399998,63.6654137258,1.19969815737,29.5787079062,0.812378225803,0,2409
909,0.0392,73.055346507,0.185272,0.018934,0.177834,85.8602429031,12.463686956400002,44113.851694699995,269.0,275.870831745,0.012169724958500001,0.762642206142,45.68935636,34419.0,288.972483868,38499.1934371,0.0111252075544,0.679466118748,-0.366909007232,0.841634809611,0.999111671116,0.557850613464,0.332182529303,0.42568139784599995,1.71067927509,51.139107565100005,0.476408373208,259.327634245,1.09880367129,83.7887487784,0.9971837133339999,37.4039509737,0.842460129365,1,2410
910,0.0355,57.933194318999995,0.18701700000000002,0.016959000000000002,0.119593,89.214431411,16.5834168007,26254.2684382,279.0,306.138347206,0.00803743834676,0.764132857218,46.873519333199994,30461.0,278.434824011,35267.791843800005,0.00981978141527,0.680679170859,-0.38554547074400003,0.8606693425499999,0.998021499166,0.597149728984,0.198735978713,0.546884256752,2.09625395475,51.4908171012,0.42749645600100006,250.619130951,1.01341382975,72.7244112649,0.946942476048,35.098746759499996,0.8226598064139999,1,2411
911,0.0321,63.099501894,0.174859,0.019841,0.140059,76.9151635777,17.585350770799998,23832.326026,215.0,274.46919469200003,0.00654123933201,0.793787769799,47.4233888846,33699.0,284.297602073,43069.964203699994,0.0122446875445,0.680541842741,-0.40587604532399996,0.846288521783,0.998094884567,0.553180645097,0.302541121244,0.401175317086,1.31470569346,52.61234809649999,0.44146710204499995,232.46209349400002,1.10409523315,59.0770969938,0.724353982139,28.1878685624,0.481816398403,0,2413
912,0.0349,57.56034141,0.17288499999999998,0.017253,0.1343,82.1108957814,17.191492232,36621.673772199996,294.0,321.280575955,0.011765832442000001,0.717556618117,45.1216269052,38708.0,299.231068038,44812.7039873,0.013409353275799998,0.668344878509,-0.385763415853,0.8212197591920001,0.997909084625,0.49658433732900004,0.468080306065,0.81327106566,1.6725591185100002,49.8012970372,0.46455614066699996,202.829193677,0.6838442998659999,69.467382519,0.793300017853,34.0321640896,0.703533490731,0,2414
913,0.0353,62.317053513000005,0.20314100000000002,0.022634,0.169266,91.8206183286,20.1987814292,25982.054130400003,284.0,285.13559423,0.00740840844377,0.680408999578,44.0733830636,36340.0,286.210365531,38287.856451,0.0109583813902,0.6809202426019999,-0.33566746693000005,0.8192513792839999,0.9956144151109999,0.469713913524,0.422466598329,0.74608173406,1.51014720587,48.7383053623,0.476174344909,216.876859425,0.8668686699349999,73.0892139709,0.7736517305689999,34.08647224,0.6323320221100001,1,2416
914,0.0359,64.82776914899999,0.178148,0.021346,0.164999,83.0622683593,13.7164187108,35680.8265115,355.0,372.196359161,0.0132802737194,0.678347675548,42.6518648927,38883.0,299.041016781,44179.5194204,0.0132114884084,0.670034344544,-0.361851911637,0.8569825901170001,0.9936660238889999,0.558804946131,0.505250964346,0.724278146802,2.02708641511,47.8245415768,0.519093575417,249.065597389,1.29063364449,74.6095205406,1.06142465608,34.8773872222,0.786937300268,1,2417
915,0.0353,65.27761812,0.181323,0.015018,0.145054,84.2805512247,14.175417960399999,23616.550385,281.0,301.953887511,0.007131109198340001,0.7662544005140001,48.208043359099996,34634.0,280.08858284,39193.1899375,0.0109775650266,0.6770265912090001,-0.316973957773,0.831447239085,0.9987950369840001,0.495515729948,0.351412612863,0.587188606375,1.68486989264,53.1796846629,0.42309791535999997,204.37981289,1.24054300105,67.5511572612,0.876042147499,31.832703730100004,0.639380216791,1,2418
916,0.0333,51.550053983999995,0.151763,0.013974,0.149074,70.6469002554,11.867111128800001,35630.0243329,226.0,283.150133513,0.010088646146899999,0.838112349349,52.9634440117,33281.0,265.61431383,44909.8705768,0.011928704457399998,0.659657906086,-0.37676917059500004,0.8243784154880001,0.999444805758,0.483868430676,0.278359309054,0.178428696246,1.9434626399000001,57.5799161576,0.348908325742,232.17184370200002,0.824202500466,74.3093811233,0.771546565306,35.0107743844,0.6823477685780001,0,2419
917,0.0362,65.334352941,0.191439,0.020275,0.150615,82.4422749778,10.8830353777,29701.440519300002,191.0,215.568260211,0.006402687858489999,0.740780159212,48.1751142975,42020.0,315.902452586,45641.8417767,0.0144183697578,0.68502377556,-0.276999658822,0.8382653951629999,0.997682417359,0.526664247806,0.632606045667,0.818601785649,2.2642973041,53.2384730266,0.43102751338999995,197.426698482,1.11236193715,62.425651637,0.8455208552879999,33.1594960961,0.8933385805930001,0,2421
918,0.0327,47.035990287,0.17661,0.019951,0.107269,87.3176139431,20.4927735927,29346.126251499998,229.0,268.62708206599996,0.00788316426488,0.671064008249,45.7502402428,34190.0,273.574143525,42792.957438800004,0.0117070466802,0.660311650263,-0.29693543791,0.845063147412,0.999736489527,0.528276952172,0.283113596469,0.405354038021,1.5287713798299998,50.8377839468,0.46884548450499997,183.55544810900003,0.8001321627879999,60.982952607899996,0.569300913763,30.616311535599998,0.459624603359,1,2422
919,0.0348,64.071237087,0.178323,0.016186000000000002,0.159012,85.6688412078,14.9350891,31534.736656,192.0,214.31994886400003,0.006758523147550001,0.7857617643000001,50.1575565486,31785.0,294.494815466,36248.591465699996,0.010675022254600002,0.691825156562,-0.296754968883,0.838055437346,0.999064745789,0.466604192029,0.19429257166799999,0.641005448509,1.8690638208700001,55.3680490634,0.40367358399899994,208.098379125,1.38954555387,64.2789992796,0.903856040022,29.9277393642,0.577139355849,1,2423
920,0.0353,59.874574617,0.17817,0.01695,0.13706400000000002,90.8119040391,22.6085306502,35985.8108411,152.0,183.392084748,0.00659951287149,0.79779001845,49.2114908644,31986.0,301.663815667,37353.2814945,0.011268133423299999,0.693831182723,-0.278172062617,0.873940754973,0.9998648464159999,0.605276415772,0.22465204468699998,0.471280761514,1.4442039837,54.0085642261,0.40217280101499997,195.851408016,1.4162807380700002,57.0991689415,0.754370710831,28.917762463899997,0.46426057710699997,1,2424
921,0.0328,60.357724713,0.16825199999999998,0.018279,0.125058,73.8365971338,16.5251329516,30788.3953949,206.0,266.033370347,0.00819074059448,0.8385707695469999,52.0278174132,31764.0,278.646697111,42175.7352693,0.011752129331,0.6779631434460001,-0.328923552254,0.8628962733419999,0.999377089377,0.525675138724,0.248461993892,0.296340596871,2.1000434004499997,57.1195404855,0.371860253757,216.49669455400002,1.15399611066,61.7158466259,0.7146930072650001,31.7447349624,0.7365852274600001,0,2425
922,0.0345,68.50933174800001,0.190722,0.024008,0.152606,89.2030386377,20.214880435,59462.2674767,266.0,307.821979295,0.0183037928681,0.8267945120710001,51.6910530791,38766.0,300.213886007,44878.11347619999,0.013473032843299999,0.68377104565,-0.34691802505,0.881674521413,0.995271791495,0.638235073744,0.511204704247,0.622954200598,1.5739772713100002,56.45933028,0.369870184824,213.45397086900002,0.830818388785,59.541540276099994,0.6734030444689999,29.7117919344,0.466514000597,0,2426
923,0.0336,68.858339121,0.168669,0.018113,0.150132,83.3136802116,21.6651162036,21031.700682400002,136.0,259.52353419,0.00545822129112,0.7912668247560001,48.5643907643,33935.0,294.017076948,41559.119461199996,0.012219090824500001,0.701144350063,-0.315294005328,0.876639072863,0.9992650382770001,0.581418437194,0.362685795557,0.455985977448,2.4665351054499998,53.0350891808,0.401713116929,200.346865381,1.59358618193,66.21046730229999,0.874616895491,31.697018243400002,0.777653135256,0,2427
924,0.0331,61.016228559,0.159502,0.018709,0.15070999999999998,75.8607987275,17.4577865016,97219.8983852,103.0,136.658394987,0.0132859152741,0.7945156857089999,49.267302172200004,28914.0,261.330997172,37942.5958146,0.00991557639952,0.671585111143,-0.319315424542,0.8234548512980001,0.998920254179,0.49398692242799996,0.201557599905,0.565159758006,1.7469857328099998,54.0121648138,0.403128787587,223.85063640299998,1.0433488513200002,53.6347672104,0.536394135698,24.138312244899996,0.331896793589,0,2429
925,0.0367,60.940734426000006,0.159866,0.018931,0.150783,89.5382625913,26.4191598502,27462.539122099995,203.0,237.825306005,0.0065312867704,0.8034520372220001,51.1302908771,31892.0,277.659937713,38711.6308176,0.0107486690016,0.6780591704250001,-0.342120238838,0.819213178862,0.99901118721,0.4563331224600001,0.19199647576099999,0.492658934644,3.19042557787,56.2820982567,0.388897063125,231.99528624299998,1.0903259613,68.19790931770001,0.993099696629,32.349249229899996,0.902717519953,0,2430
926,0.0349,52.610956398,0.166707,0.014846999999999999,0.123944,89.38168181420001,26.2330638411,33445.9766331,215.0,258.670651753,0.00865149257422,0.813031050783,50.2905091025,36709.0,302.69511917,43711.6395559,0.013231299944500001,0.6900464529979999,-0.314413546893,0.868974889606,0.9920480886929999,0.584517775768,0.511982355172,0.7823965151219999,2.03444079395,54.9532543566,0.382964632597,166.031414569,1.54837586632,57.1234601008,0.892182132737,27.8133091842,0.538980587734,0,2431
927,0.0331,54.710161506000006,0.184314,0.016091,0.133865,80.7384558639,9.72109445635,30056.096390499995,219.0,256.12240455,0.0076980396789,0.7554538038140001,45.818711327299994,24054.0,254.979613125,30286.0580225,0.00772232735766,0.6766388402850001,-0.383691601879,0.827023093177,0.999024735963,0.474392516196,0.149150191577,0.6881982301289999,1.31400519308,50.5064187301,0.45776601226499997,282.38025721,0.921479597982,74.7006917021,0.857097783233,31.9996424986,0.695682392641,1,2432
928,0.0365,76.617744489,0.189051,0.016205,0.198493,83.7434798195,10.792143716500002,26703.4010284,246.0,241.18959995900002,0.00644058261158,0.7574381698639999,46.71298174,40686.0,289.82996107,41578.61235,0.0120507275988,0.677140991543,-0.33765719957900003,0.820221099921,0.996452134222,0.479205436305,0.596037995656,0.69481047722,1.7987519239200003,50.9705724099,0.427760885591,233.082405582,1.19493792961,67.0558656111,0.945509400595,30.768114387399997,0.5302310847389999,1,2433
